   X   Y  Sig11  Sig22  Sig33  Sig23  Sig13  Sig12
          30           3   28.444099860498472        65.701862292869578        3.3301597959280125        18.439185286961301       -8.3809998059558577        3.7121023813732927     
          30           4   27.192911004271838        73.596740934213798       -9.1303819109812352        14.847256473934465       -7.8885436974262539        4.8849489762011773     
          30           5   28.192965249414556        78.688433260751964       -12.887829293570093        10.361986261357124       -3.2535567483193817        3.5029444717587483     
          30           6   27.998078776314895        78.310335914586631       -11.347016240336192        9.2685363515239398      -0.19688358299608913        3.2578195298358064     
          30           7   27.370227424583540        76.594429588368655       -9.3505279688526031        9.5460542828304664       0.97149229746238253        2.8385863856572788     
          30           8   26.399592550364730        74.553298803451725       -7.6576413063560063        9.8231883049150266        1.3134899408930780        2.2430713341511623     
          30           9   25.078193924102063        72.386938650907496       -6.4550446543575095        9.9394914621805164        1.2631141161109602        1.7365735833574047     
          30          10   23.297599154655767        70.135958474116563       -5.9957099446168094        9.7791804320709996       0.97855867582214717        1.3534326395716685     
          30          11   20.562315923734918        67.561021884726330       -6.5803983213638899        9.0056436377978901       0.40515186926916386       0.82326681791715550     
          30          12   15.783619909122878        63.397682294143657       -7.2615338738437600        7.6022034132288070       0.21752102419912805      -0.54200403368012628     
          30          13   14.025545730997178        60.091659587611375       -7.2437163121835004        8.6122831488010121        3.4501042432561082       0.16979371184959205     
          30          14   18.298299134782646        62.909500190221777       -7.1035729257543894        6.7565412213321183        1.6221637051494291        3.9958718001413209     
          30          15   17.982906011396782        63.074924321643550       -3.8567516785239033        4.0546868483252307       -1.0168888159668599        4.3110025429815177     
          30          16   16.249023335466056        61.783682653219884       -1.9822604592845707        3.0114776771085485       -1.9384281082732557        4.1631697385465918     
          30          17   14.409321225130718        60.294794096429257       -1.3707221002989076        2.6127275936270276       -2.4911998143453360        4.4449206795481793     
          30          18   12.722616344026038        58.677063369343209       -1.2773469700428355        2.4666710895193349       -3.0425473643187924        5.0949573046796921     
          30          19   11.708633804068436        56.886907897020222       -1.4089466978797403        2.6210049432102500       -3.4588012511914590        5.7483105683382680     
          30          20   11.804713718538844        55.169560090549112       -1.8237412766482186        3.1218172783176961       -3.2722580992312316        5.7656532009292514     
          30          21   12.381695241392663        53.946338198459685       -2.4634969192668343        3.6199903752384390       -2.1446464134813752        4.9094961388987803     
          30          22   12.417103566681424        53.190679423151039       -3.1147238062719427        3.7702094037285803      -0.54703071831695438        3.8039665353609244     
          30          23   11.810978470894172        52.498153285680360       -3.8163672816003156        3.6952002608239338       0.76462267776223858        3.0461985431055156     
          30          24   10.936084398609045        51.624901093323992       -4.7378476780895840        3.6065296665310806        1.5211105506619591        2.6771975674187831     
          30          25   10.001098790703516        50.544348696929511       -5.8810832716180599        3.5592062622694836        1.8001468985411242        2.5215575771706833     
          30          26   8.9982713041074174        49.243157301503850       -7.1766784510555039        3.5433886604070857        1.7900037554671773        2.4172321939701304     
          30          27   7.9035152351941376        47.711369956172398       -8.5619942949125818        3.5702285519819421        1.6526262640435356        2.2799051620504067     
          30          28   6.7349492968729292        45.946274079858036       -10.026138408674479        3.6713718204519039        1.4995280840683969        2.0900205889468189     
          30          29   5.5364269098328407        43.957514014442850       -11.589361051274285        3.8720303814177841        1.3838824937972076        1.8681765238660033     
          30          30   4.3440502126427827        41.757137934303231       -13.269365502606892        4.1699658185645436        1.3171074194458290        1.6454664965601586     
          30          31   3.1697706478443513        39.347787088792884       -15.061228105256316        4.5258507907715950        1.2937934364101713        1.4400587544401002     
          30          32   2.0025603344931415        36.725813018833009       -16.937714351249664        4.8600182136904424        1.3066970056373164        1.2455073741304628     
          30          33  0.80565406884201141        33.878850092871367       -18.887171387994442        5.0581036739742604        1.3455051324048894        1.0314456658453275     
          30          34 -0.42590495684381424        30.932096354589799       -20.866853041576277        4.9906048692648479        1.3846909474318290       0.77288016498421130     
          30          35  -1.7211482373800715        27.985054533351978       -22.930413825426594        4.5789663016300546        1.3876069899937464       0.47003111337293874     
          30          36  -3.0804631823790602        25.156567436165556       -25.127750186427814        3.8315761380088635        1.3296373658877330       0.16985043036089656     
          30          37  -4.4977862331101228        22.470055538918579       -27.469528024542779        2.8353805537256518        1.2223119624990892      -6.13504439179748673E-002
          30          38  -5.9866256684202419        19.827119717925243       -29.896842575991101        1.6966454911514823        1.1043392457171446      -0.17795536064744510     
          30          39  -7.6003360605003687        17.061651331032703       -32.294893367739519       0.50827345534483637        1.0117178283738200      -0.17175287590207125     
          30          40  -9.4324363405808729        14.019070235196205       -34.522806470719317      -0.62107655696933817       0.96323043918853901      -6.76393741580152280E-002
          30          41  -11.591596038923853        10.633347768790367       -36.454318591770523       -1.5178312274154717       0.97489602216430882       8.29618927458172783E-002
          30          42  -14.173972912125745        6.9728642958352278       -38.065643535772679       -1.9434342730105985        1.0995133737487350       0.21741390826795068     
          30          43  -17.091061533227727        3.4399272000094587       -39.464244461999385       -1.6653232609252735        1.4724716693840119       0.29838504156783985     
          30          44  -20.170662661752836       0.56275921264862172       -41.051642413320920      -0.58577292562280914        2.3815529266608118       0.39428111942415411     
          30          45  -22.996056479721901      -0.64345308576869964       -43.826103214315353        1.2188974764150575        4.4634991499153935       0.84854321441952962     
          30          46  -24.906959446966148        2.2763044652842099       -53.248831109232810        1.7189689229772127        9.0512429258369167        3.7297752828298276     
          30          47  -51.180618304684948       -45.991210095575148       -82.178456372429864       -18.486684114337638        2.7859038561029847        2.2960161528217462     
          30          48  -47.762493614236142       -45.460513899574181       -66.650577717072082       -17.154169792589087       0.35753107176250848        5.2694242299461962     
          30          49  -53.015536396241863       -48.648401619816681       -56.792517349932368       -10.739722928722886       -1.0741696353839258        1.9143882263250394     
          30          50  -49.658177669566236       -42.980117038463234       -52.639345927133178       -2.7988936189252795       -1.5406872112941805       0.97373525598643318     
          30          51  -48.393125863120225       -44.543822835517801       -51.120618950858912        1.1771690628157692       -5.2274944833325687       -1.3575894897778349     
          30          52  -57.557286156158099       -48.430711701551616       -54.104876036446285       -2.8713007617954349       -5.8637043782002030        1.2945533396776396     
          30          53  -64.876147690988319       -41.481905999727900       -54.179985577029996       -8.7857094289460704        1.1566084757215538       -1.0094409840056315     
          30          54  -22.965146492397668       -23.109394153788863       -41.107433075457607       -2.7908467209223051        6.6740306096412949       -6.8550713245126191     
          30          55  -46.159661063284886       -29.010502836070103       -56.131415647947684       -5.1256117329347441        7.0675818063793869       -7.3961385958423449     
          30          56  -24.974495073208864       -22.901732261072230       -55.125671801554645        1.0143028451015883        3.9099053095972272       -11.323797731670513     
          30          57  -24.380765361437611       -15.597310251130505       -44.967082058740147       -1.8482682244872735       -6.2816301570852362       -2.3025939215144797     
          30          58  -33.513004273754447       -12.589652660254403       -42.354157892892736       -5.4383564140928451       -7.8980185590062000       -1.6914692506440299     
          30          59  -31.071096250138527       -7.8458077945988967       -39.560536649333521       -6.5255248454424537       -13.760051643449120      -0.61827172529763097     
          30          60  -13.901864054773386       0.22273720498166796       -35.403283272116909       -5.5849170723171238       -6.0993273564045554        1.5188923748679624     
          30          61  -15.750135603679423        2.5353337348901928       -31.464818222529729       -4.6552906280036153       -3.8914121820721217        1.4882805402853041     
          30          62  -16.199024191451745        4.9764185708433732       -29.735346085185657       -4.3349869405809196       -3.4332642474598454        1.5061075054883557     
          30          63  -15.830947032614333        7.6386858933779020       -28.253807695751121       -4.1429421527803845       -3.0155893833117555        1.7803075843538321     
          30          64  -15.107943232315268        10.386095886303051       -26.707875227262004       -3.9817637884831054       -2.5675734302874131        2.2139129622989939     
          30          65  -14.199807707612296        13.115026239934924       -25.036624553350865       -3.8245577856741360       -2.1172807485056624        2.7085485912196221     
          30          66  -13.176309223079878        15.766159607071833       -23.212613016708570       -3.6590853106681878       -1.6898449803881519        3.1875268406166448     
          30          67  -12.061948798752812        18.351992137396298       -21.226351067874766       -3.4984137862652469       -1.2901956015272440        3.6127138279954916     
          30          68  -10.845790294712595        20.983389977854277       -19.119231156325039       -3.3799304953502172      -0.90521348823510805        3.9937368887124034     
          30          69  -9.4719608812924161        23.903831721474077       -17.030119083656192       -3.2963099314419155      -0.52050759445971062        4.4111053932382829     
          30          70  -7.9234421745048689        27.191741104350363       -15.300801212127139       -3.0062045842569876      -0.12796263237184097        5.0588533155339013     
          30          71  -6.1615843640542893        30.183917129717269       -14.004245455745727       -2.0318019497749118       0.48064829801475334        6.1796213325643325     
          30          72  -4.1670560758616588        31.344339389397820       -12.663525018814234      -0.75584360228563918        1.6669452907391751        7.3137786956655022     
          30          73  -2.2291776449711160        30.957611079335017       -11.149605496893733      -0.55907380316607069        2.9338989352528468        7.4304248544302771     
          30          74 -0.98687687596660356        30.627918618557928       -9.7726440555181604       -1.3902183949064646        3.3810764478705884        6.3970336838417605     
          30          75  -1.1674524693277450        30.850896233416073       -8.4374179953964408       -2.1114888369884786        3.1850947485444401        4.5507018308221143     
          30          76  -2.5945096279820965        32.037712759349070       -7.2735004761170110       -2.3036098942505840        3.1869936583161773        2.6861340395651245     
          30          77  -3.8076368519338564        34.174817896370364       -6.4892057575359043       -2.2705321363295616        3.5822673458935816        1.5294369874884408     
          30          78  -3.8760729867259451        37.005706490371402       -6.0202374779318788       -2.0570016294140245        4.0628624335007411        1.0644905972791698     
          30          79  -2.7731472003550297        40.591029157391247       -5.7784264852300664       -1.7703968221532380        4.2369123585210078        1.0742133012539066     
          30          80 -0.85416893925357185        44.921602057627652       -5.5010211045897055       -1.8262055203584293        3.9919674087354711        1.1883919903191564     
          30          81   1.5636391213086536        49.170477325587555       -4.9445290053422859       -2.4146596698567260        3.5267132696587207        1.1115669206450614     
          30          82   4.3061940262625882        52.588694809373436       -4.1684877845895567       -3.1641905811860105        3.0112303552154436       0.87307080503379386     
          30          83   7.2639834915584442        55.243001489007689       -3.4010896221000388       -3.7521733076321060        2.4508229806727706       0.68121257281904057     
          30          84   10.262276131871390        57.454146727961216       -2.7455053912009606       -4.2010461757832411        1.8176774771333080       0.69934996119197979     
          30          85   13.095774828013877        59.448933305209557       -2.1923464831387123       -4.6406637696411321        1.1423411450237382       0.95170716904616659     
          30          86   15.605823951219174        61.352613270223785       -1.7035192126703151       -5.1566835855264959       0.50447048565763286        1.3567052426298687     
          30          87   17.755299944329710        63.231766399614841       -1.2455607985782828       -5.7736698105892650      -1.13744768876761150E-003   1.8019753565887868     
          30          88   19.550518968259460        65.052526275358119      -0.81886233557662991       -6.4556751021426617      -0.29248136355865745        2.1826782095780515     
          30          89   21.108924962877619        66.823015419710146      -0.42077159872395659       -7.1766845284986722      -0.35366255746940639        2.4490023792599538     
          30          90   22.524268042462158        68.546044050648547      -5.75407420060951233E-002  -7.9209379280080121      -0.20045209611225159        2.5816298877833912     
          30          91   23.872240945854998        70.248797139957290       0.25532703678946628       -8.6972885101110862       0.13720398897753852        2.5814970278613427     
          30          92   25.210246561449704        71.982916882269933       0.48878225172811579       -9.5371995161692311       0.63541349748951703        2.4565168846585794     
          30          93   26.577850479897993        73.818708373169187       0.60384319098971195       -10.483211848277877        1.2933168550178522        2.2101375105168923     
          30          94   27.990214141358791        75.839640483339792       0.56759115009710348       -11.563443110507368        2.1456596827503938        1.8285667213271186     
          30          95   29.420640613304091        78.145234179543479       0.39377574869649618       -12.736694943553823        3.2570857296080828        1.2637133446571667     
          30          96   30.784649151768569        80.912501845474821       0.24493112068067110       -13.779884402179039        4.6644286977501466       0.41079607469794299     
          30          97   31.895012223218764        84.444939249400193       0.68214493700765122       -13.984605815412952        6.0844511367146721      -0.78977715955131989     
          30          98   33.045643642445953        90.239615337589285        2.7329852450154366       -11.576481560875186        6.6359289559399848       -1.9872950111840273     
          30          99   37.342114501960573        103.48792757808894        5.1896057157695470       0.73904463673945564        3.4417437244005047      -0.63218935077607596     
          30         100  -11.750163928295082       -31.024908277287771       -5.4459764369366388        20.152808653676495       -8.0579703706985679        2.7714561855543725     
          31           1  -3.9534313759666282       -29.515240366682544        2.8303832821010539        19.667885492032436        6.4622170339493570        9.2849618289287541     
          31           2   33.980185589609235        72.536985900163074        28.818829468609234        37.718072883424469       -15.228665605794884        2.5152011132309289     
          31           3   29.497975341036131        72.278879312335931       -1.9161332716993376        32.573426151535898       -11.810976927577382        2.0843232333209207     
          31           4   30.395017280316477        81.485094063159536       -11.054928897383030        19.489998467699412       -6.1610804665483654       -1.6874640742493290     
          31           5   29.835180340356825        79.167552939668312       -8.5119668036825455        12.309578244399528       -3.0943185657176842       8.49368201699148700E-002
          31           6   28.710470561070576        77.150716068401010       -7.5304879116273558        10.183127374793155       -2.4816280012529588        1.6041722313317455     
          31           7   27.977857496091239        75.629145328682881       -6.6152582531352468        9.5416499157544212       -1.6240233405323219        2.1218831440968340     
          31           8   27.028100767534539        73.962734151563822       -5.4036813420270224        9.4437291069153080      -0.78246280823844783        2.0763025092111209     
          31           9   25.836440080011531        72.102044707417633       -4.2914138873217329        9.6238453572133800      -0.13372981148992694        1.8026264349667669     
          31          10   24.451486980893858        70.086721912983691       -3.7810882621125379        10.075995829546246       0.34959525695823829        1.4517874372387765     
          31          11   22.651117591060675        67.828406244357723       -4.8265675061017079        10.917665053194508       0.57327624320238302        1.0748617393313595     
          31          12   18.177856118192359        64.401466545278268       -10.010478366202710        11.609715954924962      -0.14793964496741821       0.51584615633158371     
          31          13   9.3828939393581781        53.339061051767700       -18.772503758854548        8.8464712331325366        3.7549988231006761       0.40295842539711813     
          31          14   20.281483718195169        61.706399856258848       -10.245564752653971        4.1239757846626084       -1.4420272485715337        8.1441179337172933     
          31          15   17.993311015646796        62.712463440818972       -2.5513851460731520        3.0826845027387964       -2.5914187948845502        5.9552285998487386     
          31          16   15.870105897741347        61.729701816593177      -0.55222168706213759        3.3555247628868572       -2.4828862834802590        4.5357411348449448     
          31          17   13.938264950713206        60.516683375132189      -0.26460235473392257        3.4702776821545331       -2.5062299686244622        3.8991641508650168     
          31          18   11.755466804354747        59.183197103906721      -0.48873883514007904        3.3628251518815691       -2.6755572401158481        3.9711910263499819     
          31          19   9.5646062390745570        57.630733811771911      -0.76441528527179703        3.2038969504283781       -3.0560233889448778        4.7494689910767658     
          31          20   8.6298006902653128        55.775855028124944       -1.1167073602656910        3.4118592699688137       -3.5908419512985152        5.8536940747893711     
          31          21   9.9666117757881914        53.878214772153129       -1.7846238734928590        4.2360959680710293       -3.5032623424268996        6.1881279580951567     
          31          22   11.961717424099675        52.552414180497870       -2.5201810801880300        5.0155039229268459       -2.0256924763844033        5.1846535575904538     
          31          23   12.587880259328410        51.772011163617698       -3.0071396108355497        5.2103805664769203      -9.79899023163895988E-002   3.8843035638105929     
          31          24   12.090061706481366        51.037173535792441       -3.5747965027737805        5.1090424577295197        1.2140721412293167        3.0647878199116563     
          31          25   11.207430411457027        50.110716879771999       -4.4410329341405266        4.9824864487891700        1.7824714073184582        2.6911410549043993     
          31          26   10.177209194089606        48.922081622424621       -5.5436633342558617        4.8901027113857598        1.8754730054573603        2.5126059042619007     
          31          27   9.0232220952625788        47.451207161056061       -6.7669352621220389        4.8516332490148928        1.7485931326485582        2.3585061875235001     
          31          28   7.7777558821602568        45.699909174774838       -8.0641764684823070        4.9044521906852729        1.5844455316999619        2.1569404318167265     
          31          29   6.5071926200790191        43.699846880690579       -9.4503345665695022        5.0812008308605732        1.4730007283881774        1.9088381229453220     
          31          30   5.2702153165287422        41.502478016184490       -10.954956374039927        5.3785288487301646        1.4294984450902153        1.6451223496532084     
          31          31   4.0907097200425113        39.157544051652032       -12.588736277942328        5.7479823058140180        1.4323363388147896        1.3915552501924400     
          31          32   2.9587749806704648        36.701975345189361       -14.338444735143767        6.1053742068507724        1.4538342840560257        1.1537940512152316     
          31          33   1.8348942326342725        34.141058533780324       -16.199725746999302        6.3491363042882023        1.4727162173017616       0.91849878275412633     
          31          34  0.70915465583379567        31.560438222781407       -18.123791071287794        6.3738416028207014        1.4730354358632145       0.67681260269309185     
          31          35 -0.45167414684446572        28.978988687626856       -20.134785961346271        6.1115776195984228        1.4443958498180987       0.42785500908614477     
          31          36  -1.6581080851967820        26.425487447686766       -22.249965836239824        5.5391631409243383        1.3855924314181765       0.19602913954302298     
          31          37  -2.9175976045323058        23.880249619152075       -24.471902409164734        4.6789106268102945        1.3086924784780865       2.20600955281754253E-002
          31          38  -4.2551803870235334        21.253314079373329       -26.759067802738191        3.5782750790151447        1.2305835340444167      -5.44153388402371305E-002
          31          39  -5.7390145963215247        18.389883530637324       -28.999661674775620        2.3003122529661284        1.1520879096022698      -1.49494846751784989E-002
          31          40  -7.4945460250616023        15.105851086817292       -30.992386858528466       0.95613621501874146        1.0414028611741999       0.11416041074338375     
          31          41  -9.6775465661580800        11.277493364386883       -32.466911861358334      -0.22373118310708184       0.84892949946870100       0.23760443408387724     
          31          42  -12.404063298644978        6.9771132020625899       -33.203355525972178      -0.86601398578599087       0.57021520005353188       0.20148461119899691     
          31          43  -15.495144026444196        2.8055206728996764       -33.141655327897723      -0.60380345788349465       0.33149128342850481      -0.11017137172064206     
          31          44  -18.551912942518527      -0.44567418348037635       -32.220589487113855       0.63828162584896964       0.31514702510465009      -0.68282574467353152     
          31          45  -20.642698070681547       -1.3363024358671547       -29.741658251206864        2.7583968607125615       0.39988436213306727       -1.5154514423005365     
          31          46  -17.165936084971236        5.8305044112229947       -24.750681141174482        5.1658240313630488       -1.1293372996316118       -2.5398698027212521     
          31          47  -22.176071437071233       -12.406828396085102       -34.808356547018086        4.5188304401160222        1.9218027702694369       -8.5685706951702567     
          31          48  -45.022194413102831       -48.546107838087771       -66.902977805420349       -16.895884304865056       -3.9952321115793676        1.8130338244817001     
          31          49  -57.598404215915160       -58.976864262368515       -67.336752788317085       -12.261047996564661      -0.87053791145397796      -0.66153518951959001     
          31          50  -53.753679388110747       -44.504424598635254       -55.966527275656567       -8.8482038325581058       -3.7204858637862093      -1.42167011621377563E-002
          31          51  -47.196302984755455       -43.004391712386521       -51.462853603113111       -3.8974453481743225       -4.5609354406829627       -2.1449491582591023     
          31          52  -48.445253544524412       -45.308656407562879       -51.064365677531086       -4.1868101814162451       -3.0838234523593049      -0.31750816608629595     
          31          53  -52.897141437253595       -47.555404570292914       -54.436511505683626       -6.0852256613692930       -1.8326734417887609        3.4485161558014923     
          31          54  -62.388703891034162       -43.512201663894210       -53.428510521260748       -10.101731063796521        1.3209852552966750        1.5232441098123930     
          31          55  -18.771703931011590       -22.753223883674845       -36.806282232849519       -2.9298726429396176        6.9581446564629248       -7.2788528625963211     
          31          56  -44.635280882521599       -28.294925983825344       -52.324545019604095       -3.4100364222962947        5.8699821815149953       -7.4553178789345722     
          31          57  -30.008956771399724       -20.263491288083603       -55.616549742651934        1.8346624876865731        5.2775638213966376       -13.986870758642949     
          31          58  -37.586694089605032       -21.670908650528471       -46.148631799193410       -2.7651431093725956       -7.5832661717524870       -10.205656725802491     
          31          59  -6.3582406860034100       -7.2298903965220758       -33.704915245052142       -9.4167745594718308       -9.8142056483095299      -2.24905683602649765E-002
          31          60  -11.768382688447049      -0.23473839948908382       -28.738452362508042       -6.3805069690776914       -4.4695893117032774        2.2034316065801081     
          31          61  -14.771632463516507        2.2647175728491868       -27.508736019906465       -5.6687032080735840       -4.0354978318493551        1.5741857658608582     
          31          62  -15.393030883924045        4.7080173364554962       -26.526666428083455       -5.4183866936108700       -3.6054403675782480        1.4432306112119107     
          31          63  -15.159285977489022        7.3266620106779197       -25.427851315051196       -5.2257319544102616       -3.0912642209782661        1.6509674161488572     
          31          64  -14.524805971983746        10.022818069078090       -24.205216536154950       -5.0599342162268899       -2.5795535234554641        2.0655484129159838     
          31          65  -13.662462389295472        12.672105955734285       -22.863815719081217       -4.9229787458453149       -2.1317697015014279        2.5692906804381903     
          31          66  -12.669063717098958        15.217186518942523       -21.397760082185123       -4.7888179924402232       -1.7703425129948602        3.0537046799382366     
          31          67  -11.611451061471918        17.701845377781360       -19.812947784693691       -4.6255271947463923       -1.4750922006852696        3.4642191608370752     
          31          68  -10.521542548852675        20.223809657347466       -18.140291330586557       -4.4073320852321318       -1.1979140866847093        3.8234931127581735     
          31          69  -9.3718017865138350        22.886374642878874       -16.428857778920054       -4.0705164043457263      -0.86513379179552119        4.2244331746443011     
          31          70  -8.1100165169678604        25.583226192686556       -14.785809788960288       -3.5078689138683039      -0.38246067835068442        4.7879450760651201     
          31          71  -6.5987231650597922        28.028135067727405       -13.190893129616091       -2.7000591642625515       0.36797198872105097        5.5922713601651344     
          31          72  -4.7274690691151600        29.770010416643551       -11.578704034514441       -1.9762013571494765        1.3706079091746546        6.4705087742902769     
          31          73  -2.6894477044533946        30.545709442545782       -9.9908764925360796       -1.7835030983381004        2.2745473574319219        6.8837516572310182     
          31          74  -1.6208708931590350        30.649697104664380       -8.6144534290499397       -1.8672703291109845        2.7590695706712576        6.1872068851151738     
          31          75  -2.2446174491098199        31.282570126500310       -7.9386173498383981       -1.6896942371845696        3.3169111355710119        5.0551783417092784     
          31          76  -3.4447239860676659        32.757113318666327       -7.8604227556130510       -1.8705854490909064        3.6548512034970284        4.3994203001408820     
          31          77  -4.6449249559356476        34.407073415444906       -7.7237819676823021       -2.3194647003868143        3.5995663869698413        3.6733060329013809     
          31          78  -5.6663880258934780        36.076297610360704       -7.5216252059256590       -2.3969689118456516        3.6796535409885278        2.6577703319075545     
          31          79  -5.6194637414640871        38.534018633411307       -7.6720883378040092       -1.8840496443043389        4.1105863033322860        1.9481472535191129     
          31          80  -3.1286424806972963        43.155930406597712       -7.5292330617534571       -1.7728897760109132        4.3380433167406718        1.8162484548084890     
          31          81  0.69841869966193371        48.633217346863859       -6.5494139042908674       -2.7845387879141512        3.8301860378204582        1.8250867868965384     
          31          82   3.7884894065590999        52.529254034058752       -5.2212031234911596       -4.0378065296381909        3.1560031071563364        1.4573074093943099     
          31          83   6.5806397758891988        55.344307648681024       -4.1803167531394472       -4.8275821756278559        2.7034810994842378        1.0035503244817121     
          31          84   9.4576327734711523        57.677513941256819       -3.4813894261798777       -5.3038315594229184        2.3079188943732611       0.72504959009426206     
          31          85   12.386542361126509        59.752449669253359       -3.0044082019813443       -5.6461548773666870        1.8630996539073870       0.70196369486012244     
          31          86   15.173785049526460        61.686027706852528       -2.6422381050082526       -5.9842704367041302        1.3571470790172020       0.92471659734817757     
          31          87   17.655423101944486        63.570360035312078       -2.3182367394490480       -6.4063638924106705       0.85074311840082895        1.3128820212262546     
          31          88   19.710032816258298        65.402439016866538       -2.0104674677749759       -6.9347990227100622       0.44956075226739661        1.7324859591456720     
          31          89   21.407223515283206        67.202007272848761       -1.7248281805878016       -7.5589199328678083       0.22012247784910580        2.0721267068110962     
          31          90   22.854722170229540        68.964715171604723       -1.4954614069475471       -8.2460573214744013       0.19208627241444998        2.2609959736858949     
          31          91   24.174197987513519        70.703849523287985       -1.3802968340270279       -8.9716549397921330       0.36168478480961819        2.2731427604470795     
          31          92   25.471444202767771        72.456234221130458       -1.4634942830390403       -9.7341617156244080       0.70921279560134454        2.1080122277199491     
          31          93   26.821146219831256        74.269309697055235       -1.8555814823845898       -10.553539550146912        1.2168989869851841        1.7656108491373603     
          31          94   28.253449714840730        76.174933950916540       -2.6881078577333617       -11.451692389268034        1.8800534299315173        1.2255607988323725     
          31          95   29.726577557577944        78.152862105884296       -4.0952008786615464       -12.407448311505725        2.6987269181398328       0.43809371049692952     
          31          96   31.082338203153427        80.100652678359580       -6.1921223933167306       -13.268445472531091        3.6268692418785302      -0.66086368509645710     
          31          97   31.906269880063043        81.703268384495942       -8.9065323554890412       -13.488708465209744        4.3689953654342029       -1.9852416641188932     
          31          98   31.514525828163762        82.438970494128213       -11.891223522246731       -11.360360958490249        4.2532668221984009       -3.1171152016808166     
          31          99   28.594014993153912        79.793806193511941       -11.973480670604038      -5.67619044325544872E-002   3.6155200278902706       -2.9798988713232593     
          31         100  -5.4160022354891941       -14.644723423421489        3.5185592220207602        15.586530161591849       -3.7832064312406555      -0.18857439753488542     
          32           1  -26.703683714732232       -56.584811741196845       -34.548236869685226        10.053346642477649        8.0118383945898000        2.8172813511524710     
          32           2   13.821432124450052        47.873678748904304       -37.009771198246412        27.808671654243678       -7.8173073723619311       -7.8418247809415078     
          32           3   33.626516053234511        88.951419260800861       -22.003472019989776        42.135766227391500       -9.8203527558409593       -8.0440743120396370     
          32           4   32.849496262104395        88.672229375299679       -9.3292748350521322        18.059597805972022       -4.5943332997141662       -4.9526381533454957     
          32           5   30.313023225171456        80.939754293307104       -7.1111759500501952        13.008295495849287       -5.2479424007738302       -1.4518948099546456     
          32           6   29.277048761803712        77.783070374785808       -6.1418257512789642        10.428672502116431       -4.6434720889237759       0.23294822300455409     
          32           7   28.450452440608046        75.810230151063749       -4.9539037182196681        9.2407488889654452       -3.4738345779937596        1.1223765598297009     
          32           8   27.459757162930220        73.952799916485773       -3.4680303298472182        8.8471030685472218       -2.2685481152320119        1.4485363157762241     
          32           9   26.341826473764794        71.963881230428171       -1.8710588201838949        8.9256976659644529       -1.2038191189106480        1.3850039708515547     
          32          10   25.253095432570440        69.750781035698878      -0.25689541089895684        9.4006685379967649      -0.20101480590852841        1.0157001842879874     
          32          11   24.454368896489058        67.085711443388263        1.5776120617694542        10.386145941384402       0.98822260794011130       0.24994311063965852     
          32          12   24.955332127799519        63.454008275445617        4.5882531918474365        11.988112324514773        2.7430360632618460       -1.5726516582017427     
          32          13   25.354376494677432        58.906248457506464        10.230606757903431        12.373971615881263       -4.2883630064847287       -1.6183295302919694     
          32          14   5.8598526620196898        55.632485335828754        4.7041663104417211        5.5605649090183178       -4.7214353826864430        13.803693952934541     
          32          15   13.376272250710333        60.976804117658823        1.5149675351475458        4.3102449004681107       -2.9528125960235241        8.7049740234620323     
          32          16   14.071306906297977        61.131635862386744        1.4883673058953513        4.3766140040432093       -2.8439665070246751        5.7134956810987561     
          32          17   13.548105665595097        60.141804258196359        1.1201471093036861        4.5772473653850296       -2.7398706349263806        4.0947282731875472     
          32          18   12.086493307181007        58.881182167467465       0.53297411933224415        4.5832615257217633       -2.5719552811042390        3.2677847927309038     
          32          19   9.5844552739012006        57.519480624379234      -6.80933366992519506E-003   4.3324765281244080       -2.4637050221016898        3.1904149447394263     
          32          20   6.8004117484148745        56.069269240652211      -0.40982107011891228        3.9902319562897106       -2.7719682614952088        3.9869217754176272     
          32          21   5.8928711020219726        54.420297266250827      -0.89621157376057115        4.1413187055240401       -3.6185401246377156        5.4538950660602801     
          32          22   8.4825667676900700        52.629132227610746       -1.7937208387421351        5.2238360099988448       -3.6509218524286231        6.1866309685846099     
          32          23   11.602721260911048        51.274744743223003       -2.4818493852871111        6.2620142797752836       -1.8189263701029281        5.2592723380367357     
          32          24   12.652186349220797        50.423044358592399       -2.7718371114132436        6.5567574608857031       0.26406421401501207        3.9228120616538500     
          32          25   12.292382949570285        49.630466509844510       -3.2163927680912665        6.4551610650576077        1.4502456520240730        3.0953589802250274     
          32          26   11.384468631904102        48.603263653186247       -3.9784144562869797        6.2730619443908839        1.8461204348373961        2.7034744023114259     
          32          27   10.209360910375986        47.242584866292155       -4.9388395334787569        6.1214454742093976        1.8128932360350412        2.4777902325857655     
          32          28   8.8773088130107336        45.531280107442292       -5.9991193084873338        6.0727566687420413        1.6580139532732596        2.2460959191371517     
          32          29   7.5038433966660270        43.521292669845423       -7.1583505193076062        6.1879391418393244        1.5509763358752768        1.9657258518038532     
          32          30   6.1908096162584094        41.312396721139152       -8.4602300335040574        6.4742628238350752        1.5303797689249206        1.6652797003665005     
          32          31   4.9859429109817963        39.006026580572680       -9.9305850520986354        6.8737356508283476        1.5626928680333243        1.3812140781932529     
          32          32   3.8825460714282256        36.673932692272686       -11.560148906660638        7.2870310087928329        1.6009408355958910        1.1291042831572586     
