    KK    EPS_TOT    EPS_PLA    SIGMA    GAMMA    TAU    EPS_DOT    RHO_TOT    ALPHA    ZP_X    ZP_Y    ZP_Z    TIME
    7800   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    8000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    8200   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    8400   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    8600   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    8800   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    9000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    9200   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    9400   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    9600   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
    9800   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   10000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   10200   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   10400   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   10600   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   10800   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   11000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   11200   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   11400   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   11600   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   11800   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   12000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
   12200   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25477E+10  -0.9240236   0.0000000   0.0000000   1.0000000    0.000000000000000
